-4.994166392761917450e+02,-3.751173868341165871e+02,-2.685751704551930743e+02,-1.797899901394275730e+02,-1.087618458868146263e+02,-5.549073769735059614e+01,-1.997666557104548701e+01,-2.219629507896570431e+00,-2.219629507895660936e+00,-1.997666557104730600e+01,-5.549073769735150563e+01,-1.087618458868137168e+02,-1.797899901394293920e+02,-2.685751704551976218e+02,-3.751173868341147681e+02
-4.928847730997922554e+02,-3.706978264915642285e+02,-2.659180321852099951e+02,-1.785453901807495640e+02,-1.085799004781783879e+02,-5.602156307748009567e+01,-2.087037797867924382e+01,-3.126345181754913938e+00,-2.789464686721657927e+00,-1.985973649357219983e+01,-5.433716060230835865e+01,-1.062217370129292249e+02,-1.755134657254375270e+02,-2.622123467398296270e+02,-3.663183800561082535e+02
-4.880453031844017460e+02,-3.679121274557965080e+02,-2.648464604384080303e+02,-1.788483021322372224e+02,-1.099176525372877222e+02,-5.805451165356134879e+01,-2.325887948105810210e+01,-5.530756019772525178e+00,-4.870141269704618026e+00,-2.127703523085256165e+01,-5.475143790322636050e+01,-1.052933492868214671e+02,-1.729027693816351530e+02,-2.575796981876655991e+02,-3.593241357049219005e+02
-4.848038160599971889e+02,-3.666680748770086211e+02,-2.652700432454930706e+02,-1.806097211654459898e+02,-1.126871086368691977e+02,-6.150220565975814679e+01,-2.705501223412011313e+01,-9.345528359952368191e+00,-8.373754037248545501e+00,-2.413968926601228304e+01,-5.664333404625176627e+01,-1.058846883779506243e+02,-1.718637522611261375e+02,-2.545805256957710299e+02,-3.540350086818789350e+02
-4.830712482563731101e+02,-3.668787005363155913e+02,-2.671035308332293425e+02,-1.837457391471079973e+02,-1.168053254779524650e+02,-6.628228982577456918e+01,-3.217663219056157686e+01,-1.448835257231803553e+01,-1.321745097103666922e+01,-2.836392738673112035e+01,-5.992778181939684146e+01,-1.079090142690229186e+02,-1.723076247356239037e+02,-2.531236132191925208e+02,-3.503569797197278604e+02
-4.827635504772615604e+02,-3.684619528291841561e+02,-2.702665103404351612e+02,-1.881772230110127566e+02,-1.221940908409096664e+02,-7.231711383012770966e+01,-3.854629197867052426e+01,-2.088162528653538175e+01,-1.932311375372682960e+01,-3.387075738023304439e+01,-6.452455616606675903e+01,-1.112845101112288830e+02,-1.741506192157057740e+02,-2.531228834795101648e+02,-3.482013029026293225e+02
-4.838013753286813881e+02,-3.713403899246377478e+02,-2.746831034020051447e+02,-1.938295157607835790e+02,-1.287796270009703221e+02,-7.953343712256810250e+01,-4.609094612558055815e+01,-2.845215401000314159e+01,-2.661706077583494334e+01,-4.058566642307960137e+01,-7.035797095173802518e+01,-1.159339743618029388e+02,-1.773136766532788897e+02,-2.544970778261676969e+02,-3.474841778804648129e+02
-4.861097867660755583e+02,-3.754408942925201700e+02,-2.802816848158718130e+02,-2.006321583361259400e+02,-1.364923148532807318e+02,-8.786215436733800743e+01,-5.474167687830231444e+01,-3.713088238616091985e+01,-3.502977089093019458e+01,-4.843834239259376773e+01,-7.735659689116346271e+01,-1.217845343866365511e+02,-1.817221548790112138e+02,-2.571694583682838129e+02,-3.481264448544643528e+02
-4.896179895822133403e+02,-3.806944069467926965e+02,-2.869946206618124052e+02,-2.085186307272742852e+02,-1.452664371431728796e+02,-9.723803990951455489e+01,-6.443343902629840159e+01,-4.685263449351714371e+01,-4.449562631117896672e+01,-5.736241447928114212e+01,-8.545299899782366992e+01,-1.287673798668038216e+02,-1.873055570862252353e+02,-2.610675306560860918e+02,-3.500533005763891197e+02
-4.942590774008549488e+02,-3.870356798931188678e+02,-2.947580243794564012e+02,-2.174261108598593637e+02,-1.550399393343313932e+02,-1.075995098028715802e+02,-7.510482226548356266e+01,-5.755587672216825013e+01,-5.495267317291472864e+01,-6.729521161773300264e+01,-9.458349205661761516e+01,-1.368175144895731137e+02,-1.939972789165994982e+02,-2.661227853376967687e+02,-3.531940337528585587e+02
-4.999697977704636287e+02,-3.944030453969699010e+02,-3.035115294393090153e+02,-2.272952498974791524e+02,-1.657542067714757650e+02,-1.188884000613052194e+02,-8.669782976696023979e+01,-6.918249588844355458e+01,-6.634239842575516377e+01,-7.817753737889779586e+01,-1.046879127478696319e+02,-1.458735245326715813e+02,-2.017343727333027346e+02,-2.722704573497630918e+02,-3.574817783820572004e+02
-5.066903330700515653e+02,-4.027382008040740402e+02,-3.131980773548766592e+02,-2.380699627224612414e+02,-1.773538569068196011e+02,-1.310497599079599240e+02,-9.915767172587948153e+01,-8.167759236057918315e+01,-7.860952181205266243e+01,-8.995346008030992380e+01,-1.157094071653455103e+02,-1.558773630671612409e+02,-2.104573277857507492e+02,-2.794493013211240395e+02,-3.628532836732783835e+02
-5.143640960459179041e+02,-4.119860077504044966e+02,-3.237637198878874187e+02,-2.496972324583693990e+02,-1.897865454618495278e+02,-1.440316588983278052e+02,-1.124325727678087787e+02,-9.498928707027880591e+01,-9.170180180575880513e+01,-1.025701169742360435e+02,-1.275942325757023355e+02,-1.667741486101776900e+02,-2.201098650776439172e+02,-2.876013819781128404e+02,-3.692486993115771838e+02
-5.229375388953221773e+02,-4.220943046946158574e+02,-3.351574343933189084e+02,-2.621269279914340586e+02,-2.030027854889503942e+02,-1.577850068858770101e+02,-1.264735921822111777e+02,-1.090685413779474402e+02,-1.055698544730976209e+02,-1.159775314676562630e+02,-1.402915723616188188e+02,-1.785119771549898360e+02,-2.306387458477674954e+02,-2.966718784399554352e+02,-3.766113749315445602e+02
-5.323599749014447298e+02,-4.330137317929011260e+02,-3.473309513368249100e+02,-2.753116335332297240e+02,-2.169557783821046542e+02,-1.722633858834497005e+02,-1.412344560372694104e+02,-1.238689888435583271e+02,-1.201669843023246358e+02,-1.301284424135619702e+02,-1.537533631772685112e+02,-1.910417465934515349e+02,-2.419935926621064937e+02,-3.066089013832361161e+02,-3.848876727568349452e+02
-5.425834117046806568e+02,-4.446975672155713255e+02,-3.602385930955733784e+02,-2.892064893446886344e+02,-2.316012559629225507e+02,-1.874228929502705796e+02,-1.566714003067245358e+02,-1.393467780323035186e+02,-1.354490261269893381e+02,-1.449781445907929083e+02,-1.679341334237105912e+02,-2.043169926257378393e+02,-2.541267221968837475e+02,-3.173633221371410400e+02,-3.940267924465151737e+02
-5.535623953686117602e+02,-4.571015740771172204e+02,-3.738371232249528475e+02,-3.037690428121013611e+02,-2.468973328385782224e+02,-2.032219933043797937e+02,-1.727430242095006179e+02,-1.554604255539470614e+02,-1.513741973377163959e+02,-1.604843395608122592e+02,-1.827908522232246469e+02,-2.182937353249681109e+02,-2.669929888660290089e+02,-3.288886128464146168e+02,-4.039806072661222061e+02
-5.652538644660817226e+02,-4.701838572173301145e+02,-3.880856054387750191e+02,-3.189591091304155270e+02,-2.628043682922525477e+02,-2.196213829242869906e+02,-1.894101530265234032e+02,-1.721706785989545097e+02,-1.679029596415839478e+02,-1.766069961544089892e+02,-1.982827881374332719e+02,-2.329303355906549768e+02,-2.805496385140759230e+02,-3.411406969076915630e+02,-4.147035107715046252e+02
-5.776170134719004636e+02,-4.839047291313381720e+02,-4.029452716100413454e+02,-3.347386409080154408e+02,-2.792848370252659151e+02,-2.365838599617836735e+02,-2.066357097175759918e+02,-1.894403862926401416e+02,-1.849978896869715754e+02,-1.933082199005748407e+02,-2.143713769334563040e+02,-2.481873607856014132e+02,-2.947561714570192635e+02,-3.540778089477144022e+02,-4.261522732576750059e+02
-5.906131648047266935e+02,-4.982265844016556002e+02,-4.183793981537683067e+02,-3.510716060610575369e+02,-2.963032081235369333e+02,-2.540742043411937630e+02,-2.243845947140307544e+02,-2.072343792420524551e+02,-2.026235579252570460e+02,-2.105521307636445272e+02,-2.310200977572139891e+02,-2.640274589059617938e+02,-3.095742142098952172e+02,-3.676603636690069834e+02,-4.382859072833080063e+02
